#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:15:39	2	2901	2	65	40	-	93	25	0	0	715	1328	0	0
20210130	20:15:44	2	2901	2	103	40	-	77	20	0	0	715	1328	0	0
20210130	20:15:49	2	2901	2	70	40	-	87	22	0	0	715	1328	0	0
20210130	20:15:54	2	2901	2	68	40	-	88	22	0	0	715	1328	0	0
20210130	20:15:59	2	2901	2	88	40	-	94	24	0	0	715	1328	0	0
20210130	20:16:04	2	2901	2	127	40	-	84	23	0	0	715	1328	0	0
20210130	20:16:09	2	2901	2	101	40	-	81	20	0	0	715	1328	0	0
20210130	20:16:14	2	2901	2	62	40	-	92	21	0	0	715	1328	0	0
20210130	20:16:20	2	2901	2	114	40	-	78	21	0	0	715	1328	0	0
20210130	20:16:25	2	2901	2	93	39	-	89	13	0	0	715	1328	0	0
20210130	20:16:30	2	2901	2	90	40	-	93	24	0	0	715	1328	0	0
20210130	20:16:35	2	2901	2	113	40	-	78	17	0	0	715	1328	0	0
20210130	20:16:40	2	2901	2	94	40	-	93	24	0	0	715	1328	0	0
20210130	20:16:45	2	3253	2	92	40	-	85	21	0	0	715	1328	0	0
20210130	20:16:50	2	3253	2	90	39	-	84	13	0	0	715	1328	0	0
20210130	20:16:55	2	3253	2	115	40	-	82	21	0	0	715	1328	0	0
20210130	20:17:00	2	3253	2	119	40	-	75	17	0	0	715	1328	0	0
20210130	20:17:05	2	3253	2	96	40	-	93	26	0	0	715	1328	0	0
20210130	20:17:10	2	3253	2	134	40	-	74	13	0	0	715	1328	0	0
20210130	20:17:15	2	3253	2	67	40	-	92	22	0	0	715	1328	0	0
20210130	20:17:20	2	3253	2	77	40	-	93	23	0	0	715	1328	0	0
20210130	20:17:25	2	3253	2	90	39	-	78	9	0	0	715	1328	0	0
20210130	20:17:30	2	3253	2	45	40	-	89	16	0	0	715	1328	0	0
20210130	20:17:35	2	3253	2	71	40	-	93	20	0	0	715	1328	0	0
20210130	20:17:40	2	3253	2	59	40	-	87	10	0	0	715	1328	0	0
20210130	20:17:45	2	3253	2	64	40	-	92	16	0	0	715	1328	0	0
#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:17:50	2	3253	2	92	39	-	73	11	0	0	715	1328	0	0
20210130	20:17:55	2	3253	2	44	39	-	78	8	0	0	715	1328	0	0
